time,Artifact,OS,Architecture,MajorVersion,MinorVersion,BuildNr,count
1413504000000,Installer,Windows,64 bit,1.5,59,1,0
1413590400000,Installer,Windows,64 bit,1.5,59,1,0
1413676800000,Installer,Windows,64 bit,1.5,59,1,0
1413763200000,Installer,Windows,64 bit,1.5,59,1,0
1413849600000,Installer,Windows,64 bit,1.5,59,1,1
1413936000000,Installer,Windows,64 bit,1.5,59,1,1
1414022400000,Installer,Windows,64 bit,1.5,59,1,1
1414108800000,Installer,Windows,64 bit,1.5,59,1,1
1414195200000,Installer,Windows,64 bit,1.5,59,1,1
1414281600000,Installer,Windows,64 bit,1.5,59,1,1
1414368000000,Installer,Windows,64 bit,1.5,59,1,1
1414454400000,Installer,Windows,64 bit,1.5,59,1,0
1414540800000,Installer,Windows,64 bit,1.5,59,1,1
1414627200000,Installer,Windows,64 bit,1.5,59,1,1
1414713600000,Installer,Windows,64 bit,1.5,59,1,1
1412121600000,Agent,undefined,undefined,1.6,1,62,0
1412208000000,Agent,undefined,undefined,1.6,1,62,1
1412294400000,Agent,undefined,undefined,1.6,1,62,0
1412380800000,Agent,undefined,undefined,1.6,1,62,0
1412467200000,Agent,undefined,undefined,1.6,1,62,0
1412553600000,Agent,undefined,undefined,1.6,1,62,0
1412640000000,Agent,undefined,undefined,1.6,1,62,0
1412726400000,Agent,undefined,undefined,1.6,1,62,0
1412812800000,Agent,undefined,undefined,1.6,1,62,1
1412899200000,Agent,undefined,undefined,1.6,1,62,0
1412985600000,Agent,undefined,undefined,1.6,1,62,0
1413072000000,Agent,undefined,undefined,1.6,1,62,0
1413158400000,Agent,undefined,undefined,1.6,1,62,0
1413244800000,Agent,undefined,undefined,1.6,1,62,0
1413331200000,Agent,undefined,undefined,1.6,1,62,0
1413417600000,Agent,undefined,undefined,1.6,1,62,0
1413504000000,Agent,undefined,undefined,1.6,1,62,0
1413590400000,Agent,undefined,undefined,1.6,1,62,0
1413676800000,Agent,undefined,undefined,1.6,1,62,0
1413763200000,Agent,undefined,undefined,1.6,1,62,0
1413849600000,Agent,undefined,undefined,1.6,1,62,0
1413936000000,Agent,undefined,undefined,1.6,1,62,1
1414022400000,Agent,undefined,undefined,1.6,1,62,1
1414108800000,Agent,undefined,undefined,1.6,1,62,0
1414195200000,Agent,undefined,undefined,1.6,1,62,0
1414281600000,Agent,undefined,undefined,1.6,1,62,0
1414368000000,Agent,undefined,undefined,1.6,1,62,0
1414454400000,Agent,undefined,undefined,1.6,1,62,0
1414540800000,Agent,undefined,undefined,1.6,1,62,0
1414627200000,Agent,undefined,undefined,1.6,1,62,0
1414713600000,Agent,undefined,undefined,1.6,1,62,0
1412121600000,CMR,Linux,64 bit,1.6,1,62,0
1412208000000,CMR,Linux,64 bit,1.6,1,62,0
1412294400000,CMR,Linux,64 bit,1.6,1,62,1
1412380800000,CMR,Linux,64 bit,1.6,1,62,0
1412467200000,CMR,Linux,64 bit,1.6,1,62,0
1412553600000,CMR,Linux,64 bit,1.6,1,62,1
1412640000000,CMR,Linux,64 bit,1.6,1,62,0
1412726400000,CMR,Linux,64 bit,1.6,1,62,0
1412812800000,CMR,Linux,64 bit,1.6,1,62,0
1412899200000,CMR,Linux,64 bit,1.6,1,62,0
1412985600000,CMR,Linux,64 bit,1.6,1,62,0
1413072000000,CMR,Linux,64 bit,1.6,1,62,0
1413158400000,CMR,Linux,64 bit,1.6,1,62,0
1413244800000,CMR,Linux,64 bit,1.6,1,62,0
1413331200000,CMR,Linux,64 bit,1.6,1,62,0
1413417600000,CMR,Linux,64 bit,1.6,1,62,0
1413504000000,CMR,Linux,64 bit,1.6,1,62,0
1413590400000,CMR,Linux,64 bit,1.6,1,62,0
1413676800000,CMR,Linux,64 bit,1.6,1,62,0
1413763200000,CMR,Linux,64 bit,1.6,1,62,0
1413849600000,CMR,Linux,64 bit,1.6,1,62,0
1413936000000,CMR,Linux,64 bit,1.6,1,62,0
1414022400000,CMR,Linux,64 bit,1.6,1,62,0
1414108800000,CMR,Linux,64 bit,1.6,1,62,0
1414195200000,CMR,Linux,64 bit,1.6,1,62,0
1414281600000,CMR,Linux,64 bit,1.6,1,62,0
1414368000000,CMR,Linux,64 bit,1.6,1,62,0
1414454400000,CMR,Linux,64 bit,1.6,1,62,0
1414540800000,CMR,Linux,64 bit,1.6,1,62,0
1414627200000,CMR,Linux,64 bit,1.6,1,62,0
1414713600000,CMR,Linux,64 bit,1.6,1,62,0
1412121600000,CMR,Windows,64 bit,1.6,1,62,0
1412208000000,CMR,Windows,64 bit,1.6,1,62,0
1412294400000,CMR,Windows,64 bit,1.6,1,62,0
1412380800000,CMR,Windows,64 bit,1.6,1,62,0
1412467200000,CMR,Windows,64 bit,1.6,1,62,0
1412553600000,CMR,Windows,64 bit,1.6,1,62,0
1412640000000,CMR,Windows,64 bit,1.6,1,62,0
1412726400000,CMR,Windows,64 bit,1.6,1,62,1
1412812800000,CMR,Windows,64 bit,1.6,1,62,0
1412899200000,CMR,Windows,64 bit,1.6,1,62,0
1412985600000,CMR,Windows,64 bit,1.6,1,62,0
1413072000000,CMR,Windows,64 bit,1.6,1,62,0
1413158400000,CMR,Windows,64 bit,1.6,1,62,0
1413244800000,CMR,Windows,64 bit,1.6,1,62,0
1413331200000,CMR,Windows,64 bit,1.6,1,62,0
1413417600000,CMR,Windows,64 bit,1.6,1,62,0
1413504000000,CMR,Windows,64 bit,1.6,1,62,0
1413590400000,CMR,Windows,64 bit,1.6,1,62,0
1413676800000,CMR,Windows,64 bit,1.6,1,62,0
1413763200000,CMR,Windows,64 bit,1.6,1,62,0
1413849600000,CMR,Windows,64 bit,1.6,1,62,0
1413936000000,CMR,Windows,64 bit,1.6,1,62,0
1414022400000,CMR,Windows,64 bit,1.6,1,62,0
1414108800000,CMR,Windows,64 bit,1.6,1,62,0
1414195200000,CMR,Windows,64 bit,1.6,1,62,0
1414281600000,CMR,Windows,64 bit,1.6,1,62,0
1414368000000,CMR,Windows,64 bit,1.6,1,62,0
1414454400000,CMR,Windows,64 bit,1.6,1,62,0
1414540800000,CMR,Windows,64 bit,1.6,1,62,0
1414627200000,CMR,Windows,64 bit,1.6,1,62,0
1414713600000,CMR,Windows,64 bit,1.6,1,62,0
1412121600000,Client,Linux,32 bit,1.6,1,62,0
1412208000000,Client,Linux,32 bit,1.6,1,62,0
1412294400000,Client,Linux,32 bit,1.6,1,62,0
1412380800000,Client,Linux,32 bit,1.6,1,62,0
1412467200000,Client,Linux,32 bit,1.6,1,62,0
1412553600000,Client,Linux,32 bit,1.6,1,62,0
1412640000000,Client,Linux,32 bit,1.6,1,62,0
1412726400000,Client,Linux,32 bit,1.6,1,62,0
1412812800000,Client,Linux,32 bit,1.6,1,62,0
1412899200000,Client,Linux,32 bit,1.6,1,62,0
1412985600000,Client,Linux,32 bit,1.6,1,62,0
1413072000000,Client,Linux,32 bit,1.6,1,62,0
1413158400000,Client,Linux,32 bit,1.6,1,62,0
1413244800000,Client,Linux,32 bit,1.6,1,62,0
1413331200000,Client,Linux,32 bit,1.6,1,62,0
1413417600000,Client,Linux,32 bit,1.6,1,62,0
1413504000000,Client,Linux,32 bit,1.6,1,62,0
1413590400000,Client,Linux,32 bit,1.6,1,62,0
1413676800000,Client,Linux,32 bit,1.6,1,62,0
1413763200000,Client,Linux,32 bit,1.6,1,62,0
1413849600000,Client,Linux,32 bit,1.6,1,62,0
1413936000000,Client,Linux,32 bit,1.6,1,62,0
1414022400000,Client,Linux,32 bit,1.6,1,62,0
1414108800000,Client,Linux,32 bit,1.6,1,62,0
1414195200000,Client,Linux,32 bit,1.6,1,62,0
1414281600000,Client,Linux,32 bit,1.6,1,62,0
1414368000000,Client,Linux,32 bit,1.6,1,62,0
1414454400000,Client,Linux,32 bit,1.6,1,62,0
1414540800000,Client,Linux,32 bit,1.6,1,62,1
1414627200000,Client,Linux,32 bit,1.6,1,62,0
1414713600000,Client,Linux,32 bit,1.6,1,62,0
1412121600000,Client,Linux,64 bit,1.6,1,62,0
1412208000000,Client,Linux,64 bit,1.6,1,62,0
1412294400000,Client,Linux,64 bit,1.6,1,62,0
1412380800000,Client,Linux,64 bit,1.6,1,62,0
1412467200000,Client,Linux,64 bit,1.6,1,62,0
1412553600000,Client,Linux,64 bit,1.6,1,62,0
1412640000000,Client,Linux,64 bit,1.6,1,62,0
1412726400000,Client,Linux,64 bit,1.6,1,62,0
1412812800000,Client,Linux,64 bit,1.6,1,62,0
1412899200000,Client,Linux,64 bit,1.6,1,62,0
1412985600000,Client,Linux,64 bit,1.6,1,62,0
1413072000000,Client,Linux,64 bit,1.6,1,62,0
1413158400000,Client,Linux,64 bit,1.6,1,62,0
1413244800000,Client,Linux,64 bit,1.6,1,62,0
1413331200000,Client,Linux,64 bit,1.6,1,62,0
1413417600000,Client,Linux,64 bit,1.6,1,62,0
1413504000000,Client,Linux,64 bit,1.6,1,62,0
1413590400000,Client,Linux,64 bit,1.6,1,62,0
1413676800000,Client,Linux,64 bit,1.6,1,62,0
1413763200000,Client,Linux,64 bit,1.6,1,62,0
1413849600000,Client,Linux,64 bit,1.6,1,62,0
1413936000000,Client,Linux,64 bit,1.6,1,62,1
1414022400000,Client,Linux,64 bit,1.6,1,62,0
1414108800000,Client,Linux,64 bit,1.6,1,62,0
1414195200000,Client,Linux,64 bit,1.6,1,62,0
1414281600000,Client,Linux,64 bit,1.6,1,62,0
1414368000000,Client,Linux,64 bit,1.6,1,62,0
1414454400000,Client,Linux,64 bit,1.6,1,62,0
1414540800000,Client,Linux,64 bit,1.6,1,62,0
1414627200000,Client,Linux,64 bit,1.6,1,62,0
1414713600000,Client,Linux,64 bit,1.6,1,62,0
1412121600000,Client,MacOS,64 bit,1.6,1,62,0
1412208000000,Client,MacOS,64 bit,1.6,1,62,0
1412294400000,Client,MacOS,64 bit,1.6,1,62,0
1412380800000,Client,MacOS,64 bit,1.6,1,62,0
1412467200000,Client,MacOS,64 bit,1.6,1,62,0
1412553600000,Client,MacOS,64 bit,1.6,1,62,0
1412640000000,Client,MacOS,64 bit,1.6,1,62,0
1412726400000,Client,MacOS,64 bit,1.6,1,62,0
1412812800000,Client,MacOS,64 bit,1.6,1,62,0
1412899200000,Client,MacOS,64 bit,1.6,1,62,0
1412985600000,Client,MacOS,64 bit,1.6,1,62,1
1413072000000,Client,MacOS,64 bit,1.6,1,62,0
1413158400000,Client,MacOS,64 bit,1.6,1,62,0
1413244800000,Client,MacOS,64 bit,1.6,1,62,0
1413331200000,Client,MacOS,64 bit,1.6,1,62,1
1413417600000,Client,MacOS,64 bit,1.6,1,62,0
1413504000000,Client,MacOS,64 bit,1.6,1,62,0
1413590400000,Client,MacOS,64 bit,1.6,1,62,0
1413676800000,Client,MacOS,64 bit,1.6,1,62,0
1413763200000,Client,MacOS,64 bit,1.6,1,62,0
1413849600000,Client,MacOS,64 bit,1.6,1,62,0
1413936000000,Client,MacOS,64 bit,1.6,1,62,0
1414022400000,Client,MacOS,64 bit,1.6,1,62,0
1414108800000,Client,MacOS,64 bit,1.6,1,62,0
1414195200000,Client,MacOS,64 bit,1.6,1,62,0
1414281600000,Client,MacOS,64 bit,1.6,1,62,0
1414368000000,Client,MacOS,64 bit,1.6,1,62,0
1414454400000,Client,MacOS,64 bit,1.6,1,62,0
1414540800000,Client,MacOS,64 bit,1.6,1,62,0
1414627200000,Client,MacOS,64 bit,1.6,1,62,0
1414713600000,Client,MacOS,64 bit,1.6,1,62,0
1412121600000,Client,Windows,64 bit,1.6,1,62,0
1412208000000,Client,Windows,64 bit,1.6,1,62,0
1412294400000,Client,Windows,64 bit,1.6,1,62,0
1412380800000,Client,Windows,64 bit,1.6,1,62,0
1412467200000,Client,Windows,64 bit,1.6,1,62,0
1412553600000,Client,Windows,64 bit,1.6,1,62,0
1412640000000,Client,Windows,64 bit,1.6,1,62,0
1412726400000,Client,Windows,64 bit,1.6,1,62,0
1412812800000,Client,Windows,64 bit,1.6,1,62,0
1412899200000,Client,Windows,64 bit,1.6,1,62,0
1412985600000,Client,Windows,64 bit,1.6,1,62,0
1413072000000,Client,Windows,64 bit,1.6,1,62,0
1413158400000,Client,Windows,64 bit,1.6,1,62,0
1413244800000,Client,Windows,64 bit,1.6,1,62,0
1413331200000,Client,Windows,64 bit,1.6,1,62,0
1413417600000,Client,Windows,64 bit,1.6,1,62,0
1413504000000,Client,Windows,64 bit,1.6,1,62,0
1413590400000,Client,Windows,64 bit,1.6,1,62,0
1413676800000,Client,Windows,64 bit,1.6,1,62,0
1413763200000,Client,Windows,64 bit,1.6,1,62,1
1413849600000,Client,Windows,64 bit,1.6,1,62,0
1413936000000,Client,Windows,64 bit,1.6,1,62,0
1414022400000,Client,Windows,64 bit,1.6,1,62,0
1414108800000,Client,Windows,64 bit,1.6,1,62,0
1414195200000,Client,Windows,64 bit,1.6,1,62,0
1414281600000,Client,Windows,64 bit,1.6,1,62,0
1414368000000,Client,Windows,64 bit,1.6,1,62,0
1414454400000,Client,Windows,64 bit,1.6,1,62,0
1414540800000,Client,Windows,64 bit,1.6,1,62,0
1414627200000,Client,Windows,64 bit,1.6,1,62,0
1414713600000,Client,Windows,64 bit,1.6,1,62,0
1412121600000,Installer,Linux,64 bit,1.6,1,62,0
1412208000000,Installer,Linux,64 bit,1.6,1,62,0
1412294400000,Installer,Linux,64 bit,1.6,1,62,0
1412380800000,Installer,Linux,64 bit,1.6,1,62,0
1412467200000,Installer,Linux,64 bit,1.6,1,62,0
1412553600000,Installer,Linux,64 bit,1.6,1,62,0
1412640000000,Installer,Linux,64 bit,1.6,1,62,0
1412726400000,Installer,Linux,64 bit,1.6,1,62,0
1412812800000,Installer,Linux,64 bit,1.6,1,62,0
1412899200000,Installer,Linux,64 bit,1.6,1,62,0
1412985600000,Installer,Linux,64 bit,1.6,1,62,0
1413072000000,Installer,Linux,64 bit,1.6,1,62,0
1413158400000,Installer,Linux,64 bit,1.6,1,62,0
1413244800000,Installer,Linux,64 bit,1.6,1,62,0
1413331200000,Installer,Linux,64 bit,1.6,1,62,0
1413417600000,Installer,Linux,64 bit,1.6,1,62,0
1413504000000,Installer,Linux,64 bit,1.6,1,62,0
1413590400000,Installer,Linux,64 bit,1.6,1,62,0
1413676800000,Installer,Linux,64 bit,1.6,1,62,0
1413763200000,Installer,Linux,64 bit,1.6,1,62,0
1413849600000,Installer,Linux,64 bit,1.6,1,62,0
1413936000000,Installer,Linux,64 bit,1.6,1,62,1
1414022400000,Installer,Linux,64 bit,1.6,1,62,0
1414108800000,Installer,Linux,64 bit,1.6,1,62,0
1414195200000,Installer,Linux,64 bit,1.6,1,62,0
1414281600000,Installer,Linux,64 bit,1.6,1,62,0
1414368000000,Installer,Linux,64 bit,1.6,1,62,0
1414454400000,Installer,Linux,64 bit,1.6,1,62,0
1414540800000,Installer,Linux,64 bit,1.6,1,62,0
1414627200000,Installer,Linux,64 bit,1.6,1,62,0
1414713600000,Installer,Linux,64 bit,1.6,1,62,0
1412121600000,Installer,Windows,64 bit,1.6,1,62,0
1412208000000,Installer,Windows,64 bit,1.6,1,62,1
1412294400000,Installer,Windows,64 bit,1.6,1,62,0
1412380800000,Installer,Windows,64 bit,1.6,1,62,0
1412467200000,Installer,Windows,64 bit,1.6,1,62,0
1412553600000,Installer,Windows,64 bit,1.6,1,62,0
1412640000000,Installer,Windows,64 bit,1.6,1,62,0
1412726400000,Installer,Windows,64 bit,1.6,1,62,0
1412812800000,Installer,Windows,64 bit,1.6,1,62,0
1412899200000,Installer,Windows,64 bit,1.6,1,62,0
1412985600000,Installer,Windows,64 bit,1.6,1,62,0
1413072000000,Installer,Windows,64 bit,1.6,1,62,0
1413158400000,Installer,Windows,64 bit,1.6,1,62,0
1413244800000,Installer,Windows,64 bit,1.6,1,62,0
1413331200000,Installer,Windows,64 bit,1.6,1,62,1
1413417600000,Installer,Windows,64 bit,1.6,1,62,0
1413504000000,Installer,Windows,64 bit,1.6,1,62,0
1413590400000,Installer,Windows,64 bit,1.6,1,62,0
1413676800000,Installer,Windows,64 bit,1.6,1,62,0
1413763200000,Installer,Windows,64 bit,1.6,1,62,0
1413849600000,Installer,Windows,64 bit,1.6,1,62,0
1413936000000,Installer,Windows,64 bit,1.6,1,62,0
1414022400000,Installer,Windows,64 bit,1.6,1,62,0
1414108800000,Installer,Windows,64 bit,1.6,1,62,0
1414195200000,Installer,Windows,64 bit,1.6,1,62,0
1414281600000,Installer,Windows,64 bit,1.6,1,62,0
1414368000000,Installer,Windows,64 bit,1.6,1,62,0
1414454400000,Installer,Windows,64 bit,1.6,1,62,0
1414540800000,Installer,Windows,64 bit,1.6,1,62,0
1414627200000,Installer,Windows,64 bit,1.6,1,62,0
1414713600000,Installer,Windows,64 bit,1.6,1,62,0
1412121600000,Client,Linux,32 bit,1.6,2,64,1
1412208000000,Client,Linux,32 bit,1.6,2,64,0
1412294400000,Client,Linux,32 bit,1.6,2,64,0
1412380800000,Client,Linux,32 bit,1.6,2,64,0
1412467200000,Client,Linux,32 bit,1.6,2,64,0
1412553600000,Client,Linux,32 bit,1.6,2,64,0
1412640000000,Client,Linux,32 bit,1.6,2,64,0
1412726400000,Client,Linux,32 bit,1.6,2,64,0
1412812800000,Client,Linux,32 bit,1.6,2,64,0
1412899200000,Client,Linux,32 bit,1.6,2,64,0
1412985600000,Client,Linux,32 bit,1.6,2,64,0
1413072000000,Client,Linux,32 bit,1.6,2,64,0
1413158400000,Client,Linux,32 bit,1.6,2,64,0
1413244800000,Client,Linux,32 bit,1.6,2,64,0
1413331200000,Client,Linux,32 bit,1.6,2,64,0
1413417600000,Client,Linux,32 bit,1.6,2,64,0
1413504000000,Client,Linux,32 bit,1.6,2,64,0
1413590400000,Client,Linux,32 bit,1.6,2,64,0
1413676800000,Client,Linux,32 bit,1.6,2,64,0
1413763200000,Client,Linux,32 bit,1.6,2,64,0
1413849600000,Client,Linux,32 bit,1.6,2,64,1
1413936000000,Client,Linux,32 bit,1.6,2,64,0
1414022400000,Client,Linux,32 bit,1.6,2,64,0
1414108800000,Client,Linux,32 bit,1.6,2,64,0
1414195200000,Client,Linux,32 bit,1.6,2,64,0
1414281600000,Client,Linux,32 bit,1.6,2,64,0
1414368000000,Client,Linux,32 bit,1.6,2,64,0
1414454400000,Client,Linux,32 bit,1.6,2,64,0
1414540800000,Client,Linux,32 bit,1.6,2,64,0
1414627200000,Client,Linux,32 bit,1.6,2,64,0
1414713600000,Client,Linux,32 bit,1.6,2,64,0
1412121600000,Client,Linux,64 bit,1.6,2,64,0
1412208000000,Client,Linux,64 bit,1.6,2,64,0
1412294400000,Client,Linux,64 bit,1.6,2,64,0
1412380800000,Client,Linux,64 bit,1.6,2,64,0
1412467200000,Client,Linux,64 bit,1.6,2,64,0
1412553600000,Client,Linux,64 bit,1.6,2,64,0
1412640000000,Client,Linux,64 bit,1.6,2,64,0
1412726400000,Client,Linux,64 bit,1.6,2,64,0
1412812800000,Client,Linux,64 bit,1.6,2,64,0
1412899200000,Client,Linux,64 bit,1.6,2,64,0
1412985600000,Client,Linux,64 bit,1.6,2,64,0
1413072000000,Client,Linux,64 bit,1.6,2,64,1
1413158400000,Client,Linux,64 bit,1.6,2,64,0
1413244800000,Client,Linux,64 bit,1.6,2,64,0
1413331200000,Client,Linux,64 bit,1.6,2,64,0
1413417600000,Client,Linux,64 bit,1.6,2,64,0
1413504000000,Client,Linux,64 bit,1.6,2,64,0
1413590400000,Client,Linux,64 bit,1.6,2,64,0
1413676800000,Client,Linux,64 bit,1.6,2,64,0
1413763200000,Client,Linux,64 bit,1.6,2,64,0
1413849600000,Client,Linux,64 bit,1.6,2,64,0
1413936000000,Client,Linux,64 bit,1.6,2,64,0
1414022400000,Client,Linux,64 bit,1.6,2,64,0
1414108800000,Client,Linux,64 bit,1.6,2,64,0
1414195200000,Client,Linux,64 bit,1.6,2,64,0
1414281600000,Client,Linux,64 bit,1.6,2,64,0
1414368000000,Client,Linux,64 bit,1.6,2,64,0
1414454400000,Client,Linux,64 bit,1.6,2,64,0
1414540800000,Client,Linux,64 bit,1.6,2,64,0
1414627200000,Client,Linux,64 bit,1.6,2,64,0
1414713600000,Client,Linux,64 bit,1.6,2,64,0
1412121600000,Client,Windows,64 bit,1.6,2,64,0
1412208000000,Client,Windows,64 bit,1.6,2,64,0
1412294400000,Client,Windows,64 bit,1.6,2,64,0
1412380800000,Client,Windows,64 bit,1.6,2,64,0
1412467200000,Client,Windows,64 bit,1.6,2,64,0
1412553600000,Client,Windows,64 bit,1.6,2,64,0
1412640000000,Client,Windows,64 bit,1.6,2,64,0
1412726400000,Client,Windows,64 bit,1.6,2,64,0
1412812800000,Client,Windows,64 bit,1.6,2,64,1
1412899200000,Client,Windows,64 bit,1.6,2,64,0
1412985600000,Client,Windows,64 bit,1.6,2,64,0
1413072000000,Client,Windows,64 bit,1.6,2,64,0
1413158400000,Client,Windows,64 bit,1.6,2,64,0
1413244800000,Client,Windows,64 bit,1.6,2,64,0
1413331200000,Client,Windows,64 bit,1.6,2,64,0
1413417600000,Client,Windows,64 bit,1.6,2,64,0
1413504000000,Client,Windows,64 bit,1.6,2,64,0
1413590400000,Client,Windows,64 bit,1.6,2,64,0
1413676800000,Client,Windows,64 bit,1.6,2,64,0
1413763200000,Client,Windows,64 bit,1.6,2,64,0
1413849600000,Client,Windows,64 bit,1.6,2,64,0
1413936000000,Client,Windows,64 bit,1.6,2,64,0
1414022400000,Client,Windows,64 bit,1.6,2,64,0
1414108800000,Client,Windows,64 bit,1.6,2,64,0
1414195200000,Client,Windows,64 bit,1.6,2,64,0
1414281600000,Client,Windows,64 bit,1.6,2,64,0
1414368000000,Client,Windows,64 bit,1.6,2,64,0
1414454400000,Client,Windows,64 bit,1.6,2,64,0
1414540800000,Client,Windows,64 bit,1.6,2,64,0
1414627200000,Client,Windows,64 bit,1.6,2,64,0
1414713600000,Client,Windows,64 bit,1.6,2,64,0
1414800000000,Agent,undefined,undefined,1.3,43,1,0
1414886400000,Agent,undefined,undefined,1.3,43,1,0
1414972800000,Agent,undefined,undefined,1.3,43,1,0
1415059200000,Agent,undefined,undefined,1.3,43,1,0
1415145600000,Agent,undefined,undefined,1.3,43,1,0
1415232000000,Agent,undefined,undefined,1.3,43,1,0
1415318400000,Agent,undefined,undefined,1.3,43,1,0
1415404800000,Agent,undefined,undefined,1.3,43,1,0
1415491200000,Agent,undefined,undefined,1.3,43,1,0
1415577600000,Agent,undefined,undefined,1.3,43,1,0
1415664000000,Agent,undefined,undefined,1.3,43,1,0
1415750400000,Agent,undefined,undefined,1.3,43,1,0
1415836800000,Agent,undefined,undefined,1.3,43,1,0
1415923200000,Agent,undefined,undefined,1.3,43,1,0
1416009600000,Agent,undefined,undefined,1.3,43,1,0
1416096000000,Agent,undefined,undefined,1.3,43,1,0
1416182400000,Agent,undefined,undefined,1.3,43,1,0
1416268800000,Agent,undefined,undefined,1.3,43,1,0
1416355200000,Agent,undefined,undefined,1.3,43,1,0
1416441600000,Agent,undefined,undefined,1.3,43,1,0
1416528000000,Agent,undefined,undefined,1.3,43,1,0
1416614400000,Agent,undefined,undefined,1.3,43,1,0
1416700800000,Agent,undefined,undefined,1.3,43,1,0
1416787200000,Agent,undefined,undefined,1.3,43,1,0
1416873600000,Agent,undefined,undefined,1.3,43,1,0
1416960000000,Agent,undefined,undefined,1.3,43,1,0
1417046400000,Agent,undefined,undefined,1.3,43,1,0
1417132800000,Agent,undefined,undefined,1.3,43,1,0
1417219200000,Agent,undefined,undefined,1.3,43,1,0
1417305600000,Agent,undefined,undefined,1.3,43,1,1
1414800000000,Agent,undefined,undefined,1.5,59,1,0
1414886400000,Agent,undefined,undefined,1.5,59,1,0
1414972800000,Agent,undefined,undefined,1.5,59,1,0
1415059200000,Agent,undefined,undefined,1.5,59,1,0
1415145600000,Agent,undefined,undefined,1.5,59,1,0
1415232000000,Agent,undefined,undefined,1.5,59,1,0
1415318400000,Agent,undefined,undefined,1.5,59,1,0
1415404800000,Agent,undefined,undefined,1.5,59,1,0
1415491200000,Agent,undefined,undefined,1.5,59,1,1
1415577600000,Agent,undefined,undefined,1.5,59,1,0
1415664000000,Agent,undefined,undefined,1.5,59,1,0
1415750400000,Agent,undefined,undefined,1.5,59,1,0
1415836800000,Agent,undefined,undefined,1.5,59,1,0
1415923200000,Agent,undefined,undefined,1.5,59,1,0
1416009600000,Agent,undefined,undefined,1.5,59,1,1
1416096000000,Agent,undefined,undefined,1.5,59,1,1
1416182400000,Agent,undefined,undefined,1.5,59,1,0
1416268800000,Agent,undefined,undefined,1.5,59,1,0
1416355200000,Agent,undefined,undefined,1.5,59,1,0
1416441600000,Agent,undefined,undefined,1.5,59,1,0
1416528000000,Agent,undefined,undefined,1.5,59,1,0
1416614400000,Agent,undefined,undefined,1.5,59,1,0
1416700800000,Agent,undefined,undefined,1.5,59,1,0
1416787200000,Agent,undefined,undefined,1.5,59,1,0
1416873600000,Agent,undefined,undefined,1.5,59,1,0
1416960000000,Agent,undefined,undefined,1.5,59,1,0
1417046400000,Agent,undefined,undefined,1.5,59,1,0
1417132800000,Agent,undefined,undefined,1.5,59,1,0
1417219200000,Agent,undefined,undefined,1.5,59,1,0
1417305600000,Agent,undefined,undefined,1.5,59,1,0
1414800000000,CMR,Linux,64 bit,1.5,59,1,0
1414886400000,CMR,Linux,64 bit,1.5,59,1,0
1414972800000,CMR,Linux,64 bit,1.5,59,1,0
1415059200000,CMR,Linux,64 bit,1.5,59,1,0
1415145600000,CMR,Linux,64 bit,1.5,59,1,1
1415232000000,CMR,Linux,64 bit,1.5,59,1,1
1415318400000,CMR,Linux,64 bit,1.5,59,1,0
1415404800000,CMR,Linux,64 bit,1.5,59,1,0
1415491200000,CMR,Linux,64 bit,1.5,59,1,0
1415577600000,CMR,Linux,64 bit,1.5,59,1,0
1415664000000,CMR,Linux,64 bit,1.5,59,1,0
1415750400000,CMR,Linux,64 bit,1.5,59,1,0
1415836800000,CMR,Linux,64 bit,1.5,59,1,0
1415923200000,CMR,Linux,64 bit,1.5,59,1,0
1416009600000,CMR,Linux,64 bit,1.5,59,1,0
1416096000000,CMR,Linux,64 bit,1.5,59,1,0
1416182400000,CMR,Linux,64 bit,1.5,59,1,0
1416268800000,CMR,Linux,64 bit,1.5,59,1,1
1416355200000,CMR,Linux,64 bit,1.5,59,1,0
1416441600000,CMR,Linux,64 bit,1.5,59,1,0
1416528000000,CMR,Linux,64 bit,1.5,59,1,0
1416614400000,CMR,Linux,64 bit,1.5,59,1,0
1416700800000,CMR,Linux,64 bit,1.5,59,1,0
1416787200000,CMR,Linux,64 bit,1.5,59,1,0
1416873600000,CMR,Linux,64 bit,1.5,59,1,1
1416960000000,CMR,Linux,64 bit,1.5,59,1,0
1417046400000,CMR,Linux,64 bit,1.5,59,1,0
1417132800000,CMR,Linux,64 bit,1.5,59,1,0
1417219200000,CMR,Linux,64 bit,1.5,59,1,0
1417305600000,CMR,Linux,64 bit,1.5,59,1,0
1414800000000,CMR,Windows,64 bit,1.5,59,1,0
1414886400000,CMR,Windows,64 bit,1.5,59,1,0
1414972800000,CMR,Windows,64 bit,1.5,59,1,0
1415059200000,CMR,Windows,64 bit,1.5,59,1,0
1415145600000,CMR,Windows,64 bit,1.5,59,1,0
1415232000000,CMR,Windows,64 bit,1.5,59,1,0
1415318400000,CMR,Windows,64 bit,1.5,59,1,0
1415404800000,CMR,Windows,64 bit,1.5,59,1,0
1415491200000,CMR,Windows,64 bit,1.5,59,1,0
1415577600000,CMR,Windows,64 bit,1.5,59,1,0
1415664000000,CMR,Windows,64 bit,1.5,59,1,0
1415750400000,CMR,Windows,64 bit,1.5,59,1,0
1415836800000,CMR,Windows,64 bit,1.5,59,1,0
1415923200000,CMR,Windows,64 bit,1.5,59,1,0
